Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-01-18,Ballarat,16.6,34.2,0.0,,,N,57.0,N,NNW,33.0,30.0,26.0,14.0,1016.8,1013.7,,,24.3,31.8,No,No
2012-04-02,Mildura,11.8,31.9,0.0,6.0,9.9,NNE,31.0,NE,WNW,15.0,17.0,52.0,33.0,1016.0,1012.2,0.0,6.0,20.3,29.9,No,No
2016-05-15,Newcastle,,25.2,0.0,,,,,,,0.0,,53.0,,,,3.0,,17.5,,No,No
2013-08-13,GoldCoast,15.1,24.4,0.0,,,SE,41.0,S,SE,20.0,26.0,62.0,61.0,1015.3,1014.6,,,21.7,22.9,No,No
2011-03-08,Dartmoor,20.2,24.2,0.0,10.2,0.0,NNW,41.0,N,NW,17.0,15.0,54.0,99.0,1008.7,1008.1,,,23.6,21.7,No,Yes
2013-11-07,Mildura,16.2,37.7,0.0,11.0,10.3,SSW,43.0,N,NW,11.0,20.0,25.0,5.0,1009.8,1007.2,2.0,6.0,26.9,36.4,No,No
2014-01-01,NorfolkIsland,17.8,25.2,0.0,4.0,6.4,NE,26.0,NE,ESE,17.0,13.0,71.0,66.0,1013.7,1013.4,7.0,7.0,22.9,24.4,No,No
2014-02-26,PerthAirport,15.9,30.5,0.0,10.8,12.2,ESE,56.0,ENE,E,35.0,24.0,42.0,18.0,1021.2,1016.3,0.0,0.0,20.4,29.3,No,No
2017-03-27,Sale,14.4,37.5,0.0,,,WSW,80.0,,WNW,0.0,28.0,98.0,30.0,1006.9,1002.2,8.0,8.0,17.3,34.9,No,Yes
2011-05-23,Woomera,9.3,17.0,0.0,,,SW,56.0,WSW,SSW,28.0,37.0,92.0,75.0,1016.1,1014.8,,8.0,11.9,14.4,No,No
2009-05-02,Woomera,12.6,21.6,0.0,6.0,10.0,SSW,33.0,SSE,S,22.0,13.0,71.0,40.0,1027.1,1024.9,1.0,4.0,15.7,20.4,No,No
2011-09-30,Nuriootpa,7.9,13.2,1.2,4.4,5.0,,,,WSW,,24.0,,76.0,,1005.2,8.0,7.0,,10.4,Yes,Yes
2014-02-03,Katherine,23.3,32.2,15.0,6.0,,NW,50.0,N,N,19.0,19.0,89.0,96.0,1003.0,998.9,8.0,8.0,26.1,25.2,Yes,Yes
2014-08-16,Hobart,4.3,11.1,0.0,2.2,3.0,SSE,24.0,WSW,SE,7.0,11.0,80.0,73.0,1023.5,1022.2,7.0,4.0,7.7,9.8,No,No
2014-01-08,Wollongong,14.8,20.8,27.4,,,SE,41.0,SW,SSE,17.0,13.0,80.0,70.0,1024.2,1023.0,8.0,8.0,17.5,19.4,Yes,No
2012-05-15,Newcastle,5.4,19.8,0.0,,,,,NW,,4.0,0.0,72.0,50.0,,,1.0,2.0,10.7,18.5,No,No
2010-11-22,Cairns,23.2,30.4,0.0,3.4,3.7,SE,39.0,S,SE,20.0,28.0,74.0,64.0,1011.7,1008.5,6.0,6.0,27.3,29.1,No,Yes
2014-03-23,NorahHead,20.2,26.1,0.0,,,WNW,39.0,SW,ENE,11.0,13.0,85.0,79.0,1017.6,1013.7,,,21.3,24.6,No,Yes
2009-04-16,Brisbane,19.8,29.5,0.0,4.0,10.6,ESE,22.0,SW,E,9.0,13.0,68.0,41.0,1014.5,1011.5,1.0,2.0,23.9,27.6,No,No
2015-11-19,Nhil,18.2,34.9,0.0,,,WSW,67.0,N,WSW,11.0,26.0,47.0,25.0,1013.5,1012.5,,,25.1,33.7,No,No
2010-07-24,MountGambier,5.5,12.9,0.0,2.0,0.9,WNW,17.0,NW,SW,11.0,7.0,86.0,80.0,1033.0,1031.2,7.0,7.0,9.9,12.2,No,No
2011-06-06,Nuriootpa,7.8,12.6,2.0,5.2,0.8,WSW,17.0,NNE,SW,7.0,13.0,90.0,56.0,1021.7,1019.8,7.0,7.0,9.6,12.0,Yes,No
2014-06-06,Walpole,9.9,22.6,0.0,,,NNE,31.0,NNE,N,7.0,9.0,60.0,48.0,1026.9,1025.5,,,15.6,22.4,No,No
2015-02-17,Townsville,21.6,33.1,0.0,9.6,11.5,E,46.0,SSE,ENE,20.0,30.0,58.0,44.0,1009.9,1007.2,6.0,4.0,28.2,31.8,No,No
2012-11-27,Albury,15.9,28.1,0.2,,,SW,33.0,SSE,ESE,9.0,7.0,71.0,52.0,1013.3,1013.4,7.0,3.0,19.5,26.3,No,No
2017-05-12,NorfolkIsland,17.6,21.7,5.8,,,S,61.0,S,SSE,31.0,30.0,64.0,71.0,1012.6,1013.4,6.0,8.0,20.1,20.3,Yes,No
2011-02-03,BadgerysCreek,23.9,38.7,0.0,,,WNW,50.0,W,W,7.0,22.0,81.0,39.0,1011.8,1010.9,,,26.0,37.9,No,No
2012-01-06,CoffsHarbour,18.4,27.6,0.0,5.0,10.6,SSW,56.0,N,S,7.0,30.0,60.0,67.0,1011.5,1012.4,1.0,6.0,25.3,25.9,No,No
2014-04-02,Williamtown,14.5,28.1,0.0,3.8,6.9,ESE,26.0,NW,NNW,13.0,9.0,98.0,58.0,1017.6,1014.8,7.0,2.0,17.8,26.9,No,No
2016-07-30,MelbourneAirport,7.3,13.7,2.2,1.6,3.0,N,80.0,N,N,33.0,33.0,81.0,78.0,1020.9,1016.7,6.0,7.0,11.1,11.7,Yes,No
2016-08-11,Moree,12.0,16.3,7.6,5.4,,,,,,,,90.0,56.0,1022.1,1020.3,6.0,,13.5,15.8,Yes,No
2011-07-05,MelbourneAirport,7.9,12.4,0.2,3.8,0.9,W,72.0,WNW,WSW,41.0,39.0,59.0,57.0,1005.3,1005.9,7.0,7.0,10.1,11.5,No,No
2014-08-21,WaggaWagga,1.4,17.2,0.0,2.2,9.9,ENE,24.0,E,NNE,13.0,9.0,71.0,46.0,1030.3,1027.1,1.0,1.0,9.8,16.2,No,No
2010-07-30,Walpole,7.5,15.6,0.8,,,WNW,43.0,NW,WNW,15.0,19.0,91.0,88.0,1022.7,1022.1,,,10.7,14.1,No,Yes
2012-09-26,MountGambier,8.5,23.0,0.0,4.0,7.5,N,74.0,NNE,N,30.0,35.0,40.0,25.0,1010.5,1005.1,7.0,3.0,15.1,22.7,No,No
2016-02-03,MountGambier,14.6,22.8,4.0,1.2,7.2,S,52.0,S,S,33.0,35.0,81.0,42.0,1011.7,1014.8,7.0,7.0,15.9,21.3,Yes,No
2016-11-03,Darwin,24.4,35.5,0.0,7.8,9.9,NW,35.0,NE,NW,9.0,22.0,67.0,53.0,1010.8,1006.7,2.0,6.0,30.7,34.0,No,No
2010-03-13,Townsville,22.6,28.2,2.0,7.2,2.1,SE,48.0,SSE,SSE,22.0,15.0,70.0,70.0,1017.8,1015.1,7.0,7.0,26.2,27.9,Yes,No
2011-12-07,BadgerysCreek,9.1,21.6,0.0,,,ESE,22.0,SSW,ENE,6.0,11.0,65.0,53.0,1016.4,1013.5,,,17.4,20.5,No,Yes
2010-07-22,AliceSprings,7.5,15.6,0.0,3.0,8.2,ESE,43.0,ESE,ESE,28.0,26.0,64.0,34.0,1027.4,1023.6,6.0,6.0,10.3,15.0,No,No
2010-01-30,AliceSprings,21.5,36.0,0.0,14.4,9.8,SSE,50.0,SSE,SE,13.0,24.0,43.0,18.0,1004.7,1001.1,2.0,4.0,28.6,35.1,No,No
2009-12-18,Tuggeranong,15.0,26.9,3.6,,,NNW,43.0,SW,NW,9.0,17.0,83.0,27.0,1012.9,1012.1,,,16.2,25.3,Yes,No
2015-05-06,AliceSprings,5.9,21.8,0.0,7.6,10.9,ESE,43.0,SE,SE,26.0,22.0,34.0,27.0,1024.1,1020.6,0.0,0.0,14.7,20.8,No,No
2014-11-09,Sale,9.9,20.9,0.0,,,WSW,37.0,SSW,E,9.0,22.0,63.0,50.0,1022.7,1020.7,2.0,3.0,15.0,20.8,No,No
2009-08-22,Moree,15.2,24.6,0.0,6.4,0.2,ENE,28.0,W,WSW,9.0,13.0,51.0,34.0,1013.9,1012.0,7.0,6.0,18.1,24.2,No,No
2015-07-24,Adelaide,9.9,15.6,1.2,,,SW,43.0,NNW,WNW,13.0,19.0,86.0,62.0,1014.3,1013.4,,,11.2,14.5,Yes,Yes
2011-07-12,Newcastle,4.7,17.7,0.0,,,,,NW,NW,11.0,6.0,62.0,44.0,,,0.0,0.0,9.4,16.3,No,No
2014-11-07,Canberra,5.3,27.4,0.0,,,ENE,39.0,SE,SE,6.0,9.0,75.0,18.0,1019.1,1017.4,,,14.6,25.7,No,No
2013-10-05,Brisbane,12.7,29.4,0.0,6.2,11.4,SSE,19.0,SW,ENE,4.0,11.0,52.0,36.0,1019.3,1013.4,0.0,0.0,21.1,26.1,No,No
2017-02-06,Nhil,15.1,18.9,18.4,,,SSE,41.0,S,SSE,20.0,17.0,88.0,77.0,1013.9,1015.3,,,15.2,17.4,Yes,No
2015-06-01,PerthAirport,7.2,21.4,0.0,2.6,4.3,NNE,43.0,NNE,N,15.0,17.0,45.0,27.0,1019.1,1013.3,7.0,8.0,14.9,20.8,No,Yes
2015-02-23,Moree,22.1,37.2,0.0,10.6,12.6,ESE,37.0,E,WSW,19.0,13.0,55.0,27.0,1012.5,1008.7,0.0,3.0,26.7,34.6,No,No
2010-07-10,Witchcliffe,6.6,16.5,24.4,,,WNW,46.0,SW,WNW,2.0,22.0,90.0,60.0,1015.3,1013.8,,,10.9,15.3,Yes,Yes
2011-09-12,MountGambier,7.8,15.2,0.2,3.4,3.8,WNW,35.0,NNW,WNW,11.0,20.0,75.0,55.0,1026.3,1024.3,8.0,7.0,10.5,13.8,No,Yes
2014-02-20,Dartmoor,8.2,19.0,11.6,4.4,10.4,WSW,48.0,WNW,SW,11.0,26.0,94.0,60.0,1012.1,1015.3,,,12.4,16.8,Yes,No
2009-02-26,SydneyAirport,19.3,23.0,0.0,7.6,6.8,S,48.0,W,S,13.0,33.0,79.0,59.0,1020.4,1018.8,8.0,2.0,19.7,22.6,No,No
2015-07-14,Tuggeranong,5.1,9.8,0.0,,,NW,41.0,NW,NNW,17.0,24.0,58.0,60.0,1011.5,1011.7,,,7.5,7.4,No,No
2014-06-02,PerthAirport,12.5,21.9,1.6,0.6,6.8,WSW,22.0,N,W,9.0,13.0,94.0,62.0,1021.2,1019.4,6.0,4.0,14.6,20.4,Yes,No
2015-04-25,Wollongong,14.2,22.3,0.0,,,SSW,50.0,W,ENE,13.0,11.0,56.0,59.0,1007.7,1005.3,,8.0,20.2,20.3,No,Yes
2013-03-06,Bendigo,16.4,32.7,0.0,6.6,,N,33.0,SE,N,11.0,13.0,55.0,33.0,1017.6,1014.7,,2.0,21.5,31.6,No,No
2009-07-02,Sydney,11.0,18.9,0.0,4.8,8.4,,,NNW,W,13.0,33.0,55.0,32.0,1007.9,1006.4,1.0,1.0,13.0,17.8,No,No
2010-08-16,PearceRAAF,5.3,18.9,0.0,,5.2,ENE,44.0,ENE,ENE,30.0,15.0,56.0,49.0,1015.5,1009.0,6.0,2.0,13.0,18.5,No,No
2009-09-24,Woomera,8.4,26.0,0.0,5.6,11.3,NW,48.0,NNW,NW,19.0,24.0,43.0,17.0,1019.6,1013.2,0.0,0.0,17.2,25.1,No,No
2016-08-30,Perth,4.5,18.2,0.0,1.6,6.4,NW,30.0,NNE,W,11.0,9.0,77.0,57.0,1018.2,1015.3,2.0,7.0,11.5,17.1,No,Yes
2015-12-31,BadgerysCreek,13.2,31.1,0.0,,,ENE,31.0,N,NNE,7.0,11.0,63.0,42.0,1019.4,1015.3,,,22.0,30.1,No,No
2009-07-20,Albany,6.4,13.7,2.2,2.0,6.7,,,NNW,NNW,9.0,15.0,74.0,56.0,995.1,995.2,5.0,7.0,8.2,11.5,Yes,Yes
2009-11-20,SalmonGums,10.7,19.9,2.0,,,SSW,57.0,S,S,26.0,31.0,84.0,49.0,,,,,15.0,18.7,Yes,No
2015-12-11,CoffsHarbour,16.5,31.4,0.0,,,NE,48.0,ENE,NE,9.0,31.0,56.0,60.0,1009.0,1002.9,,,28.4,30.6,No,No
2015-09-06,Nuriootpa,6.9,17.3,0.1,3.5,6.2,W,69.0,NNW,W,17.0,35.0,54.0,57.0,1016.3,1017.2,7.0,,14.8,11.7,No,Yes
2014-09-22,Launceston,3.8,17.2,0.0,,,NW,35.0,NNW,NW,9.0,22.0,99.0,69.0,,,4.0,,10.9,15.3,No,No
2008-10-30,Adelaide,18.7,29.8,0.0,,12.2,SW,46.0,NNW,W,15.0,24.0,24.0,28.0,1009.1,1009.3,,,25.1,28.7,No,No
2012-07-07,MelbourneAirport,0.4,12.9,0.0,0.6,8.5,N,35.0,N,NNE,24.0,13.0,80.0,46.0,1032.9,1030.3,1.0,1.0,5.9,12.5,No,No
2009-09-16,Perth,6.4,18.9,1.4,2.4,7.7,WSW,31.0,NNE,WSW,7.0,15.0,70.0,51.0,1018.7,1018.5,2.0,5.0,14.1,17.9,Yes,No
2013-04-17,Darwin,25.1,35.4,0.0,6.4,10.9,NNW,28.0,SSW,NNW,7.0,19.0,75.0,54.0,1010.8,1007.6,1.0,2.0,29.8,33.4,No,No
2009-07-31,CoffsHarbour,4.5,19.7,0.0,3.2,10.0,SW,33.0,SW,SSW,17.0,19.0,65.0,36.0,1021.8,1018.9,0.0,0.0,13.1,19.3,No,No
2011-12-28,Cobar,16.9,31.9,0.0,11.6,,SSW,26.0,ENE,S,13.0,17.0,46.0,25.0,1010.6,1007.8,0.0,5.0,23.5,29.1,No,No
2013-05-03,Darwin,25.7,35.1,0.0,7.2,9.9,ESE,46.0,ESE,E,17.0,28.0,63.0,38.0,1011.7,1008.1,6.0,4.0,29.4,34.3,No,No
2010-07-18,Bendigo,6.4,12.0,0.0,0.8,,N,33.0,NNE,N,11.0,20.0,82.0,64.0,1020.3,1016.5,1.0,7.0,8.0,11.3,No,Yes
2011-07-31,BadgerysCreek,0.4,19.0,0.0,,,WSW,11.0,NNE,NNE,2.0,6.0,100.0,43.0,1022.6,1019.5,,,7.7,18.6,No,No
2014-07-07,PearceRAAF,8.7,18.5,14.8,,2.5,W,91.0,N,WNW,17.0,33.0,78.0,92.0,1011.2,1005.8,7.0,8.0,14.4,14.8,Yes,Yes
2012-08-03,BadgerysCreek,1.8,18.0,0.0,,,WSW,26.0,NW,NW,4.0,11.0,87.0,36.0,1017.8,1014.4,,,6.6,17.7,No,No
2013-12-22,Townsville,23.0,31.8,0.0,12.0,12.6,ENE,44.0,ESE,ENE,28.0,35.0,52.0,52.0,1013.9,1010.8,3.0,1.0,28.5,29.4,No,No
2011-06-14,Newcastle,,18.7,26.5,,,,,SE,S,9.0,28.0,75.0,62.0,,,7.0,8.0,16.7,18.0,Yes,Yes
2011-09-25,Walpole,9.6,20.0,0.0,,,NW,54.0,NW,WNW,19.0,30.0,75.0,69.0,1012.7,1009.9,,,15.4,17.2,No,Yes
2013-08-18,Albany,11.7,15.1,1.8,2.4,6.0,,,,SSE,0.0,13.0,82.0,69.0,1023.2,1023.6,8.0,6.0,12.4,14.6,Yes,No
2011-05-05,SalmonGums,11.4,24.2,0.0,,,NNW,33.0,NNW,NNW,20.0,11.0,46.0,26.0,,,,,18.5,22.5,No,No
2011-03-04,Melbourne,13.6,18.6,0.0,5.0,0.5,WSW,41.0,WSW,S,28.0,28.0,62.0,62.0,1015.6,1017.5,7.0,7.0,14.9,16.8,No,No
2014-12-05,NorfolkIsland,18.8,24.1,0.0,8.4,11.2,ENE,54.0,NE,ENE,28.0,33.0,65.0,61.0,1021.8,1020.1,6.0,1.0,21.8,23.1,No,No
2013-11-16,Watsonia,7.2,19.5,0.0,4.4,3.6,SW,39.0,SSE,SW,13.0,19.0,77.0,71.0,1019.3,1017.3,7.0,5.0,13.2,18.6,No,No
2015-09-28,PearceRAAF,12.1,28.3,0.0,,11.1,E,54.0,E,W,13.0,20.0,59.0,32.0,1017.2,1013.8,,,19.3,26.0,No,No
2008-12-15,Wollongong,15.4,20.7,0.6,,,SSW,56.0,SSW,SSE,31.0,28.0,47.0,54.0,1007.0,1007.6,,,18.9,19.7,No,No
2012-05-11,Perth,9.7,24.0,0.0,2.2,9.6,ESE,19.0,E,ENE,4.0,6.0,73.0,43.0,1024.7,1021.6,1.0,4.0,16.0,23.5,No,No
2012-05-07,Portland,8.5,18.8,0.2,1.8,4.1,N,37.0,NNE,NW,20.0,17.0,84.0,54.0,1012.6,1009.6,8.0,8.0,11.8,17.9,No,No
2009-07-23,Tuggeranong,4.8,10.5,2.8,,,S,28.0,W,S,4.0,11.0,86.0,59.0,1013.9,1017.4,,,7.0,10.2,Yes,Yes
2014-11-13,Woomera,23.4,41.6,0.0,12.0,,SSW,69.0,NNE,NNW,20.0,24.0,2.0,0.0,1010.2,1006.5,2.0,0.0,31.6,40.5,No,No
2009-10-27,Watsonia,6.1,24.1,0.0,6.6,12.2,SSW,30.0,N,SSE,9.0,11.0,75.0,41.0,1027.9,1023.7,1.0,7.0,13.0,23.6,No,No
2010-11-06,Moree,10.8,27.4,8.2,4.8,12.2,NW,37.0,ENE,NE,9.0,13.0,65.0,33.0,1017.6,1014.1,0.0,5.0,18.4,25.8,Yes,No
2016-09-27,NorfolkIsland,16.1,20.3,4.0,2.8,,WSW,46.0,SSE,SW,17.0,26.0,84.0,75.0,1007.3,1005.8,8.0,8.0,18.3,18.9,Yes,Yes
2016-03-01,Katherine,25.4,38.9,0.0,7.0,,,,NNW,WNW,15.0,13.0,77.0,,1012.4,1007.8,3.0,,30.4,,No,Yes
2016-05-20,Townsville,20.1,30.4,0.0,5.4,,ENE,44.0,S,ENE,6.0,33.0,58.0,62.0,1016.3,1013.5,1.0,,25.9,27.7,No,No
2015-01-12,GoldCoast,21.9,29.1,42.4,,,SE,41.0,SSW,ESE,15.0,22.0,83.0,85.0,1010.0,1007.7,,,25.4,25.7,Yes,Yes
2013-10-24,Tuggeranong,8.2,15.6,0.0,,,WSW,46.0,W,WSW,22.0,22.0,51.0,30.0,1012.3,1014.8,,,11.0,15.0,No,No
2009-02-01,MelbourneAirport,18.1,34.1,0.0,7.6,7.1,SSW,39.0,SSW,ESE,11.0,11.0,75.0,46.0,1016.8,1012.5,7.0,7.0,20.8,31.7,No,No
2012-05-15,Bendigo,4.6,16.6,0.0,,,SSW,35.0,SW,SSE,13.0,13.0,76.0,51.0,1028.4,1026.0,1.0,6.0,11.0,15.8,No,No
2011-08-24,Brisbane,13.4,22.3,6.8,3.6,5.2,SSE,35.0,SSW,SE,6.0,15.0,66.0,55.0,1025.7,1022.7,7.0,7.0,17.8,20.6,Yes,No
2014-11-29,Melbourne,13.3,25.0,0.0,6.4,10.2,SSE,35.0,NNE,S,7.0,20.0,77.0,57.0,1017.4,1011.9,,,15.5,22.1,No,No
2011-12-08,Melbourne,15.7,32.4,0.0,7.4,12.2,NNW,65.0,N,NNE,39.0,24.0,41.0,19.0,1010.2,1007.7,1.0,4.0,23.0,30.7,No,No
2009-02-11,Launceston,11.2,20.4,11.0,6.2,,SE,41.0,SE,SSE,17.0,9.0,57.0,29.0,1019.6,1017.8,,,13.6,19.2,Yes,No
2016-12-27,MountGambier,14.5,23.8,0.2,,,ESE,35.0,E,E,13.0,20.0,98.0,,1009.0,1005.1,8.0,8.0,18.6,22.3,No,Yes
2016-06-22,MountGambier,8.3,14.3,10.8,,,NW,48.0,NNW,NW,13.0,20.0,82.0,88.0,1004.8,1004.6,1.0,8.0,10.9,12.1,Yes,Yes
2011-03-31,Williamtown,16.0,25.4,0.6,4.4,4.6,SSE,46.0,SSE,SSE,28.0,28.0,76.0,62.0,1021.4,1021.8,7.0,7.0,22.3,23.4,No,Yes
2011-08-04,Sydney,12.0,23.5,0.0,,10.2,,,WNW,NE,15.0,17.0,73.0,50.0,1026.5,1024.0,,,14.0,23.0,No,No
2014-12-01,Perth,17.8,24.6,0.0,9.6,8.9,SSW,35.0,SW,WSW,17.0,15.0,59.0,71.0,1008.9,1008.4,5.0,7.0,21.5,21.7,No,No
2015-11-16,Dartmoor,7.3,29.9,0.0,4.4,12.4,SW,37.0,E,NW,9.0,13.0,79.0,19.0,1018.0,1013.5,,,13.4,28.7,No,No
2010-02-13,Watsonia,15.4,22.3,0.0,2.8,0.1,SSW,31.0,SSW,SW,9.0,17.0,98.0,73.0,1012.0,1010.1,8.0,8.0,17.3,21.8,No,No
2016-03-21,Launceston,7.5,23.5,0.0,,,SSE,28.0,E,S,6.0,7.0,78.0,44.0,,,,,12.5,21.9,No,No
2009-07-04,Adelaide,11.7,16.0,1.4,,5.1,WSW,30.0,SSW,WSW,2.0,15.0,92.0,69.0,1025.3,1023.7,,,12.6,14.9,Yes,No
2013-04-26,Sale,12.3,21.9,0.0,3.0,,WNW,69.0,W,W,19.0,37.0,74.0,44.0,1020.5,1018.9,8.0,7.0,16.8,21.1,No,No
2010-10-08,WaggaWagga,3.1,18.6,0.0,4.4,12.1,WSW,30.0,WSW,WSW,6.0,19.0,79.0,52.0,1025.6,1022.6,1.0,1.0,8.9,18.1,No,No
2010-08-17,Tuggeranong,-2.8,12.6,0.0,,,NE,22.0,NNE,NNW,7.0,11.0,67.0,49.0,1022.5,1019.5,,,4.9,12.0,No,No
2008-11-27,Hobart,10.9,18.3,0.0,7.6,7.0,N,46.0,N,NNW,24.0,19.0,48.0,90.0,1006.4,1002.6,7.0,7.0,16.3,13.9,No,Yes
2012-03-16,SydneyAirport,20.2,31.3,0.0,7.8,10.3,NNE,50.0,NNE,NE,9.0,30.0,71.0,61.0,1012.8,1009.1,2.0,2.0,24.4,27.2,No,Yes
2009-10-14,Cairns,17.6,29.6,0.0,7.2,10.3,N,33.0,NNW,NNE,6.0,19.0,55.0,52.0,1015.0,1010.7,6.0,3.0,26.7,27.8,No,No
2014-11-06,Perth,12.8,22.3,0.0,8.0,5.5,WSW,41.0,W,NW,9.0,17.0,62.0,58.0,1012.0,1008.0,8.0,7.0,18.4,20.0,No,Yes
2008-12-19,Darwin,24.1,28.1,36.6,7.8,0.0,N,61.0,WNW,N,7.0,15.0,94.0,89.0,1006.2,1003.0,8.0,8.0,24.7,27.0,Yes,Yes
2014-09-17,Nuriootpa,6.6,15.3,1.8,5.1,10.5,S,50.0,SW,WSW,13.0,22.0,85.0,41.0,1021.6,1021.3,6.0,3.0,10.7,14.1,Yes,No
2011-09-05,CoffsHarbour,10.2,20.8,0.0,4.0,10.9,NNE,39.0,NW,NE,6.0,28.0,67.0,60.0,1029.3,1025.3,4.0,1.0,17.6,19.5,No,No
2010-10-04,Walpole,12.1,18.4,2.6,,,NW,26.0,SE,SE,7.0,9.0,88.0,66.0,1023.9,1021.5,,,13.9,17.7,Yes,No
2010-05-11,Cairns,21.2,29.4,0.2,5.0,9.8,SSE,35.0,SSE,ESE,17.0,20.0,72.0,60.0,1013.6,1010.7,4.0,6.0,25.4,28.1,No,No
2010-06-03,SalmonGums,,21.0,,,,NNW,30.0,,,,,,,,,,,,,,No
2013-04-05,Richmond,14.8,23.4,10.6,1.2,,SE,20.0,SSW,ESE,2.0,11.0,96.0,59.0,1030.9,1028.3,,,16.4,21.7,Yes,No
2016-06-19,Woomera,11.1,15.2,23.0,0.6,,S,33.0,S,SSW,17.0,24.0,92.0,64.0,1017.2,1014.8,8.0,7.0,11.6,14.7,Yes,No
2012-01-15,Bendigo,11.7,28.8,0.0,,,SSE,43.0,SE,SE,17.0,17.0,52.0,33.0,1018.3,1015.3,1.0,1.0,17.9,26.7,No,No
2012-03-09,Penrith,12.9,28.8,0.2,,,WNW,50.0,SE,SSW,4.0,17.0,94.0,43.0,,,,,17.6,28.6,No,No
2014-07-07,PerthAirport,10.8,17.5,16.8,1.4,2.5,WNW,83.0,WNW,WSW,31.0,39.0,84.0,84.0,1010.7,1005.6,7.0,7.0,14.0,15.0,Yes,Yes
2011-03-17,Woomera,22.1,30.8,0.0,8.0,2.1,E,35.0,ESE,ENE,17.0,22.0,56.0,41.0,1016.2,1014.6,5.0,7.0,25.0,29.6,No,No
2016-09-13,Albany,9.0,14.2,0.8,2.6,,,,SE,,11.0,,66.0,,1032.3,1029.9,6.0,,12.1,,No,No
2015-01-21,Bendigo,18.3,32.4,0.0,,,E,37.0,NE,SSW,22.0,2.0,61.0,38.0,1008.6,1007.8,1.0,8.0,23.1,30.5,No,No
2013-05-21,Albury,5.3,14.9,1.0,,,SSE,15.0,S,ESE,9.0,4.0,100.0,55.0,1018.1,1015.8,8.0,,6.9,14.3,No,No
2013-04-15,BadgerysCreek,11.6,27.4,0.0,,,W,26.0,NNW,SE,6.0,7.0,90.0,41.0,1010.2,1007.1,,,16.4,27.0,No,Yes
2015-10-01,Melbourne,,,,4.0,11.5,SSW,52.0,NNW,W,9.0,17.0,,,,,,,,,,
2009-02-26,Sale,12.6,23.7,0.0,4.6,8.8,E,48.0,E,E,13.0,35.0,73.0,53.0,1021.9,1020.0,7.0,5.0,17.8,22.7,No,No
2009-08-08,SalmonGums,7.9,21.9,1.0,,,NNW,41.0,NW,W,11.0,15.0,90.0,55.0,,,,,14.7,21.1,No,Yes
2010-01-16,Bendigo,11.8,33.2,0.0,6.6,,WNW,57.0,ENE,WNW,9.0,31.0,42.0,7.0,1008.8,1005.6,1.0,4.0,24.0,31.2,No,No
2015-11-26,Uluru,23.4,33.9,0.0,,,ENE,43.0,ESE,E,17.0,17.0,35.0,23.0,1013.1,1010.2,,8.0,27.5,31.8,No,No
2010-09-04,SalmonGums,1.9,16.8,0.2,,,,,,,,,72.0,49.0,,,,,12.4,15.4,No,Yes
2015-06-27,Portland,8.8,13.9,0.0,1.0,1.8,NNW,31.0,NNW,NW,19.0,22.0,94.0,82.0,1032.0,1030.3,8.0,4.0,10.0,13.4,No,No
2010-03-15,MountGinini,6.1,16.6,0.0,,,,,WNW,,11.0,,98.0,,,,,,8.4,,No,
2014-03-29,Uluru,17.5,35.1,0.0,,,N,28.0,E,NW,17.0,17.0,23.0,9.0,1014.6,1011.1,,,23.9,34.8,No,No
2010-01-25,Penrith,18.7,32.4,,,,,,,WSW,,9.0,,48.0,,,,,,30.7,,
2015-02-06,Sydney,17.6,25.6,0.2,4.2,7.8,ESE,31.0,W,ESE,9.0,15.0,80.0,53.0,1027.7,1026.2,7.0,7.0,20.5,23.6,No,No
2011-09-01,Adelaide,11.3,21.6,0.0,2.6,10.9,ENE,31.0,NE,NNE,13.0,11.0,42.0,27.0,1025.3,1022.2,,,16.3,20.7,No,No
2017-04-24,Melbourne,15.9,24.7,0.0,2.8,4.9,N,28.0,NNE,NNE,9.0,13.0,93.0,52.0,1020.7,1014.7,7.0,7.0,16.6,24.5,No,Yes
2012-04-29,Sydney,13.1,19.1,0.0,3.0,6.6,S,56.0,SSW,SSE,17.0,28.0,73.0,52.0,1020.8,1021.9,,,17.7,18.7,No,No
2015-04-22,Perth,8.9,27.1,0.0,6.2,10.5,WSW,24.0,SSE,WSW,4.0,13.0,46.0,44.0,1021.2,1018.5,0.0,1.0,19.3,25.5,No,No
2010-04-17,Albany,15.0,20.6,0.0,3.4,2.8,,,NNE,E,7.0,9.0,80.0,64.0,1021.0,1019.5,8.0,8.0,17.0,20.0,No,No
2015-09-29,Townsville,18.6,29.0,0.0,9.2,,,,ENE,ENE,20.0,24.0,52.0,44.0,1020.7,1017.6,5.0,3.0,25.7,26.7,No,No
2011-03-22,Launceston,16.0,20.3,7.4,,,ESE,44.0,SE,SE,7.0,20.0,75.0,63.0,1011.9,1011.3,,,18.9,20.1,Yes,Yes
2014-05-14,Ballarat,4.4,18.2,0.2,,,N,43.0,N,N,22.0,28.0,90.0,55.0,1026.2,1022.7,,,10.9,16.7,No,No
